min_x,max_x,mean_x,std_x,range_x,min_y,max_y,mean_y,std_y,range_y,min_z,max_z,mean_z,std_z,range_z,activity
1785,1980,1879.3307692307692,38.37005115530634,195,2263,2574,2382.3653846153848,69.86275261220533,311,1897,2167,2034.65,45.62627900571485,270,4
1757,2059,1888.7038461538461,45.95449302478953,302,2239,2603,2382.026923076923,82.58812566070561,364,1897,2236,2054.3384615384616,60.44251921369698,339,4
1757,2065,1892.0,51.82425007419688,308,2239,2607,2372.0115384615383,93.84475320542809,368,1965,2248,2090.0615384615385,63.035842454253235,283,4
1762,2065,1895.3,51.47974823913262,303,2183,2607,2360.9,88.11074551326571,424,1973,2248,2104.4653846153847,55.922750374995054,275,4
1747,2038,1894.1807692307693,49.7193864540522,291,2183,2607,2370.3115384615385,84.50938960841529,424,1973,2232,2104.630769230769,48.10399584644104,259,4
1747,2020,1892.6615384615384,44.29491439927886,273,2235,2586,2376.0692307692307,83.07541240417736,351,1988,2232,2102.9653846153847,44.0148574626532,244,4
1773,2020,1892.326923076923,38.59457678601175,247,2215,2586,2374.0115384615383,75.72978189820611,371,2019,2231,2091.5153846153844,39.10933779726145,212,4
1773,1993,1885.1846153846154,37.52317885772675,220,2215,2548,2374.1615384615384,64.26192827946751,333,1990,2174,2071.0153846153844,35.43812588527738,184,4
1784,2017,1882.2961538461539,39.563847824093834,233,2288,2581,2378.7961538461536,65.82579666350804,293,1938,2159,2056.8153846153846,37.194736335245224,221,4
1761,2017,1879.6576923076923,39.208113897842566,256,2258,2581,2381.6576923076923,65.08973712363478,323,1938,2157,2044.5961538461538,37.56665099530789,219,4
1743,2008,1872.6461538461538,42.41536866117632,265,2249,2594,2380.7346153846156,66.62268238919692,345,1933,2137,2041.3615384615384,37.41265324868878,204,4
1743,2029,1871.746153846154,48.29611230642135,286,2233,2594,2380.5576923076924,76.50669677240451,361,1933,2141,2046.626923076923,39.41839777515168,208,4
1749,2029,1874.0807692307692,47.48807222100096,280,2233,2593,2381.0346153846153,82.21313032082404,360,1939,2181,2050.0538461538463,43.72109066496133,242,4
1726,2014,1873.0384615384614,48.49191372245167,288,2258,2589,2379.5153846153844,83.5549189026264,331,1914,2184,2051.880769230769,47.532118945533355,270,4
1726,2048,1879.1115384615384,48.74263692081763,322,2254,2589,2382.776923076923,87.0467202813036,335,1914,2184,2055.023076923077,47.55244459157686,270,4
1737,2048,1878.3307692307692,44.4463823373838,311,2227,2599,2384.5153846153844,93.9132298619036,372,1928,2176,2053.4653846153847,45.03146426647455,248,4
1737,2030,1879.173076923077,48.79953523492451,293,2227,2603,2381.0307692307692,96.31980503045487,376,1908,2167,2046.9153846153847,47.60285099268133,259,4
1741,2030,1884.25,49.61725125016118,289,2236,2603,2382.0,95.98447429151918,367,1908,2167,2046.4653846153847,48.1105021670988,259,4
1755,2041,1881.7153846153847,47.2611629460969,286,2238,2595,2382.2384615384617,92.6374011416992,357,1909,2170,2047.1807692307693,46.43160386249691,261,4
1757,2041,1876.6384615384616,45.439000452285065,284,2259,2597,2381.9653846153847,85.81061774403048,338,1903,2170,2046.8576923076923,45.98353468183434,267,4
1772,1998,1870.4538461538461,40.80665619458656,226,2276,2597,2383.3423076923077,78.1165977008269,321,1903,2154,2040.496153846154,41.0134640362678,251,4
1766,1996,1871.996153846154,41.20056397231076,230,2240,2646,2381.6653846153845,77.80209246874786,406,1905,2228,2033.8884615384616,46.201830404856615,323,4
1766,2019,1886.2807692307692,41.441706923883736,253,2240,2646,2378.373076923077,70.19473221439362,406,1905,2229,2047.3576923076923,49.85530161277835,324,4
1717,2019,1884.9653846153847,43.724421688285965,302,2231,2607,2379.4384615384615,68.03967770939059,376,1934,2231,2066.5923076923077,46.58229669424174,297,4
1717,1998,1868.9423076923076,41.31123673249544,281,2231,2607,2377.826923076923,79.64155246180776,376,1901,2231,2046.7653846153846,51.76859293178842,330,4
1758,1969,1865.6038461538462,34.92010716999427,211,2257,2579,2374.596153846154,82.86306786523183,322,1901,2139,2026.8192307692307,40.46689403598345,238,4
1758,1980,1864.85,35.885551130263835,222,2262,2618,2377.2846153846153,82.91403508536546,356,1921,2135,2031.746153846154,40.01733437882952,214,4
1751,1980,1867.5884615384616,39.06251624294286,229,2262,2618,2384.146153846154,79.34910027769511,356,1935,2154,2042.6884615384615,40.91830854835002,219,4
1751,1997,1872.753846153846,39.278052766977,246,2271,2591,2383.45,70.10825468172328,320,1935,2154,2048.6807692307693,35.94904715961178,219,4
1782,1997,1871.6576923076923,40.677018385936606,215,2275,2578,2380.992307692308,67.6719883710979,303,1944,2153,2047.2153846153847,35.02717855185081,209,4
1760,2002,1870.2653846153846,41.93885457445784,242,2275,2601,2382.246153846154,71.24313273561152,326,1944,2153,2047.2769230769231,37.484311340527476,209,4
1760,2004,1871.95,42.28503893074378,244,2274,2601,2382.9423076923076,73.993429078382,327,1930,2146,2045.9153846153847,40.89860040753858,216,4
1760,2004,1867.6692307692308,43.26454288699548,244,2274,2606,2383.1,79.47553471201446,332,1930,2154,2046.323076923077,41.75146456814172,224,4
1751,2000,1867.8346153846153,45.030058106293104,249,2229,2606,2384.6615384615384,86.97787885865814,377,1930,2156,2049.9615384615386,43.85821378650659,226,4
1751,2000,1873.8192307692307,45.38554290958196,249,2229,2615,2380.242307692308,86.55709242736987,386,1930,2158,2056.5884615384616,43.28539417604221,228,4
1753,1987,1875.95,45.627006752292495,234,2267,2615,2374.726923076923,80.19824884565197,348,1941,2158,2059.476923076923,39.39860950148407,217,4
1753,2020,1877.4,46.11804561420759,267,2227,2588,2379.0,84.92972338974097,361,1950,2182,2055.5730769230768,41.85761909390304,232,4
1739,2022,1881.6538461538462,46.45198651066551,283,2227,2588,2379.9076923076923,88.65249899278405,361,1944,2182,2052.0730769230768,44.07038997273875,238,4
1739,2024,1883.55,46.01293883833699,285,2223,2596,2379.9307692307693,91.96345492573145,373,1928,2192,2053.5923076923077,49.25698055758324,264,4
1746,2041,1882.073076923077,45.57634401038693,295,2223,2598,2381.3884615384613,96.29567091518828,375,1928,2192,2054.7076923076925,48.46906367622686,264,4
1773,2041,1887.8807692307691,43.86990700604163,268,2257,2598,2382.892307692308,95.55040685146375,341,1942,2172,2052.857692307692,44.25713452138487,230,4
1776,2029,1897.9653846153847,42.45836882009344,253,2259,2605,2380.0653846153846,96.23310438804508,346,1942,2160,2051.0730769230768,43.726051869767666,218,4
1783,2029,1899.45,42.10248344182457,246,2252,2605,2378.496153846154,95.20027651872998,353,1948,2160,2051.1807692307693,42.470180492508284,212,4
1790,2025,1898.673076923077,41.47898996186633,235,2252,2592,2386.8423076923077,89.89763665266777,340,1948,2157,2053.7384615384617,42.15856331689282,209,4
1792,2087,1912.4076923076923,47.508535490593104,295,2252,2583,2387.0846153846155,86.63686559742614,331,1937,2163,2057.1961538461537,40.27890200266073,226,4
1795,2087,1910.2692307692307,48.18341541071493,292,2252,2635,2387.2384615384617,89.28655909312238,383,1937,2179,2054.276923076923,40.563314423040886,242,4
1786,2036,1897.0884615384616,43.38171088515112,250,2240,2635,2385.1846153846154,91.52861312773739,395,1927,2205,2055.0730769230768,47.02868637169596,278,4
1786,2078,1915.85,51.57837496934897,292,2240,2640,2382.55,90.15983982986393,400,1904,2205,2040.4692307692308,50.833392554833466,301,4
1799,2099,1938.6153846153845,50.19604571719774,300,2240,2640,2388.6884615384615,89.36411494607351,400,1904,2130,2014.626923076923,40.9805873403315,226,4
1808,2099,1926.9846153846154,49.26596084047176,291,2243,2637,2384.7884615384614,91.07965382703945,394,1921,2171,2025.7269230769232,45.77760624736984,250,4
1791,2034,1899.4,48.234081736119336,243,2243,2637,2379.8076923076924,92.39541483164996,394,1935,2171,2055.153846153846,46.03623913109447,236,4
1764,2030,1885.8384615384616,45.31891349540411,266,2229,2651,2380.746153846154,97.2966495622435,422,1960,2218,2069.2076923076925,49.132897730966775,258,4
1764,2052,1886.5192307692307,46.90691117530887,288,2229,2678,2380.8384615384616,104.2137915302689,449,1960,2218,2077.2653846153844,51.33968519491794,258,4
1767,2052,1888.7230769230769,46.81162700578162,285,2223,2678,2377.076923076923,104.75838097411769,455,1982,2235,2081.392307692308,50.210675256482155,253,4
1733,2017,1879.253846153846,48.142053560866316,284,2223,2625,2367.976923076923,96.83440989804677,402,1943,2235,2087.1115384615387,52.63664934973402,292,4
1733,2017,1872.5923076923077,46.95232053818431,284,2229,2592,2369.653846153846,90.44255938913133,363,1943,2216,2090.0384615384614,49.145109199611696,273,4
1748,2050,1875.2423076923078,48.00264369390296,302,2246,2592,2376.6115384615387,91.45642178888853,346,1975,2197,2081.5423076923075,45.87647232297524,222,4
1748,2050,1877.8346153846153,48.51986372123458,302,2246,2583,2371.5923076923077,91.56656301202672,337,1951,2197,2072.973076923077,45.678193285717214,246,4
1737,2040,1877.5884615384616,47.997303873146656,303,2248,2596,2374.1769230769232,91.10284954450763,348,1951,2195,2073.4692307692308,46.571684847360096,244,4
1737,2034,1879.3461538461538,48.10593386663306,297,2240,2600,2382.4653846153847,93.43873942293969,360,1969,2195,2070.5576923076924,48.385283453604515,226,4
1760,2027,1884.326923076923,44.87275925675313,267,2235,2600,2382.0807692307694,91.23653555596805,365,1930,2185,2056.6615384615384,47.42285812271833,255,4
1747,2049,1881.7576923076922,46.56998447619941,302,2234,2588,2385.9615384615386,94.14626785231451,354,1930,2168,2051.6653846153845,46.08502669175407,238,4
1743,2049,1876.8692307692309,48.06067408212658,306,2234,2597,2383.2846153846153,98.97281203955723,363,1958,2172,2051.826923076923,46.20657040721751,214,4
1743,2037,1876.1346153846155,48.649494494016224,294,2236,2634,2378.8653846153848,96.14552773640854,398,1953,2183,2055.673076923077,47.29024859437315,230,4
1747,2037,1876.923076923077,47.13852343933136,290,2230,2634,2380.8230769230768,94.48367842418864,404,1953,2183,2068.5384615384614,45.82772067406345,230,4
1771,2009,1880.5461538461539,40.87972971721195,238,2230,2596,2375.9,93.27390229544837,366,1975,2178,2065.846153846154,43.94151281938924,203,4
1756,2049,1887.0961538461538,42.551562913546505,293,2241,2596,2378.9269230769232,94.74084977441682,355,1947,2194,2056.5153846153844,46.000962658281026,247,4
1756,2049,1888.2038461538461,47.11401582417367,293,2229,2605,2383.903846153846,100.18243197422228,376,1943,2194,2055.3192307692307,47.611949112042225,251,4
1704,2036,1885.5461538461539,48.8207835257578,332,2229,2622,2380.869230769231,103.04101132486042,393,1934,2206,2059.1769230769232,49.036975314806554,272,4
1704,2036,1885.1692307692308,47.43622232635298,332,2229,2627,2375.019230769231,99.75593582838434,398,1934,2206,2060.1346153846152,49.42082660344829,272,4
1734,2099,1882.996153846154,52.28179497240014,365,2201,2632,2377.496153846154,100.63123159732655,431,1950,2202,2057.223076923077,49.52987716327118,252,4
1723,2099,1889.1692307692308,58.32635363507244,376,2197,2632,2383.5423076923075,106.2903166228298,435,1927,2218,2058.6153846153848,52.89260403522936,291,4
1723,2044,1895.8461538461538,52.541869538950124,321,2197,2625,2383.253846153846,107.28278307816005,428,1923,2218,2055.9461538461537,52.755692702902806,295,4
1761,2027,1893.4384615384615,47.50541588245006,266,2206,2606,2389.0153846153844,107.97493521640398,400,1923,2179,2051.246153846154,49.30905788780789,256,4
1759,2029,1892.5423076923078,47.87082581036141,270,2222,2628,2390.873076923077,110.93434023681687,406,1918,2165,2048.130769230769,49.635176911649936,247,4
1754,2029,1888.0307692307692,50.9676161037368,275,2193,2628,2384.6,109.5761296329095,435,1918,2178,2051.1692307692306,48.44367640043212,260,4
1754,2031,1888.4692307692308,48.80821952132953,277,2193,2620,2380.776923076923,107.48944567994074,427,1940,2191,2057.776923076923,48.48775117142487,251,4
1767,2031,1893.4384615384615,46.47231148840926,264,2213,2622,2388.742307692308,111.32833859960803,409,1927,2191,2059.246153846154,50.63619373949939,264,4
1759,2030,1889.6615384615384,45.82947304890816,271,2226,2622,2388.3038461538463,111.52593749520663,396,1927,2182,2054.0730769230768,49.295328259170645,255,4
1759,2030,1889.3,46.7316581820919,271,2223,2620,2380.7961538461536,108.35812559671464,397,1935,2182,2053.55,48.15605063079003,247,4
1750,2029,1889.7923076923078,46.592241910397554,279,2223,2627,2382.3115384615385,107.67342597742798,404,1934,2182,2053.523076923077,50.210016903460584,248,4
1749,2049,1888.503846153846,53.10290862155202,300,2217,2634,2386.0923076923077,107.80437352994058,417,1934,2199,2052.8076923076924,51.981894108596265,265,4
1745,2049,1890.8692307692309,51.58303101029531,304,2189,2634,2383.4461538461537,110.70239498502396,445,1937,2199,2055.8,52.263868677241724,262,4
1745,2013,1891.9615384615386,43.19970753621755,268,2189,2628,2380.269230769231,109.81727810701999,439,1931,2186,2053.576923076923,52.433648512071876,255,4
1768,2013,1896.4692307692308,44.15944932465717,245,2209,2655,2390.2153846153847,103.81829869844306,446,1899,2186,2045.753846153846,53.40514074982912,287,4
1773,2022,1898.0576923076924,46.0033629211974,249,2230,2655,2391.5730769230768,102.64286797293003,425,1879,2170,2037.6115384615384,55.23287887500442,291,4
1761,2028,1895.0692307692307,43.37404673197937,267,2230,2614,2384.326923076923,103.71573884760443,384,1879,2161,2035.2076923076922,51.39042714724215,282,4
1761,2032,1894.9576923076922,44.64370033061753,271,2206,2613,2384.4,104.34085071252356,407,1908,2175,2038.1846153846154,51.25916957094082,267,4
1766,2032,1890.7423076923078,48.22156611589298,266,2206,2613,2388.226923076923,109.4168045146042,407,1908,2175,2043.626923076923,52.381685455805744,267,4
1756,2041,1889.9692307692308,47.22948795217382,285,2215,2621,2386.653846153846,110.99335341597939,406,1903,2173,2043.7,50.050422452211,270,4
1754,2041,1893.1423076923077,48.80707171589225,287,2215,2621,2380.5115384615383,107.15850788572885,406,1903,2159,2046.7846153846153,47.42781299825499,256,4
1754,2050,1894.9423076923076,48.186339347094005,296,2216,2621,2380.7615384615383,103.4491876349661,405,1898,2152,2049.2192307692308,48.19124160826081,254,4
1774,2053,1897.926923076923,49.47655002199529,279,2241,2626,2383.7653846153844,105.11443825276872,385,1898,2160,2044.3961538461538,51.033269342112305,262,4
1774,2053,1890.2153846153847,47.70970528745675,279,2217,2626,2383.242307692308,108.01343643386433,409,1909,2182,2042.8692307692309,49.19135882642177,273,4
1755,2007,1884.3153846153846,45.738054687203814,252,2217,2619,2377.2076923076925,105.1639423322213,402,1922,2182,2045.253846153846,48.85473092940676,260,4
1751,2022,1888.8423076923077,49.46683045352022,271,2215,2627,2379.423076923077,106.9907342998319,412,1922,2163,2041.6538461538462,50.48279825359247,241,4
1751,2022,1897.3192307692307,49.56492189070293,271,2212,2627,2379.3423076923077,115.14876284783777,415,1923,2171,2036.4346153846154,49.48093070782424,248,4
1770,2031,1896.5692307692307,47.546431435630815,261,2212,2615,2378.642307692308,115.58472689408013,403,1910,2171,2038.4769230769232,47.80182956137672,261,4
1752,2031,1885.5807692307692,44.5647896681952,279,2210,2615,2380.6961538461537,107.48114670186068,405,1885,2161,2036.05,49.672454164282065,276,4
1743,2001,1877.6884615384615,45.83636184430509,258,2210,2635,2378.857692307692,103.0600105313199,425,1882,2176,2037.4769230769232,49.98165151898733,294,4
1743,2001,1878.8961538461538,48.063029569564286,258,2229,2635,2378.4653846153847,91.06238449825412,406,1882,2176,2049.003846153846,48.86854939820825,294,4
1744,2110,1887.9307692307693,55.09159637988349,366,2179,2627,2385.869230769231,106.7979283750275,448,1943,2195,2057.0423076923075,54.45122980325079,252,4
1744,2110,1889.946153846154,56.013830550581105,366,2179,2632,2386.892307692308,121.56440028027701,453,1920,2195,2055.892307692308,58.35376682581941,275,4
1747,2039,1885.7153846153847,46.27327499341254,292,2217,2632,2380.0384615384614,108.29392321166411,415,1920,2174,2047.0653846153846,52.46921835103773,254,4
1745,2022,1875.9846153846154,47.7623597160254,277,2217,2624,2384.7076923076925,99.4040501768675,407,1900,2153,2046.5230769230768,46.877926638664455,253,4
1745,2018,1872.6307692307691,47.78202412541592,273,2246,2619,2382.7807692307692,95.65326103639305,373,1900,2168,2050.7846153846153,46.478622082225186,268,4
1770,2018,1878.2115384615386,45.73987916344496,248,2241,2633,2379.369230769231,100.97460504637225,392,1913,2186,2054.7923076923075,49.912076540807085,273,4
1775,2013,1884.1461538461538,45.97911420067749,238,2237,2633,2382.4692307692308,104.33649072449818,396,1947,2197,2057.230769230769,52.169021186972365,250,4
1775,2013,1887.3,43.189382722178145,238,2226,2627,2380.1576923076923,102.08937969441996,401,1917,2197,2054.6923076923076,49.93576509457561,280,4
1761,2024,1888.876923076923,46.339025204521256,263,2226,2627,2379.5846153846155,102.56116243682129,401,1917,2175,2056.3423076923077,48.00508879940283,258,4
1761,2024,1889.5115384615385,50.56900043083514,263,2230,2610,2383.4846153846156,107.53896552426524,380,1947,2191,2064.75,49.84380041845164,244,4
1744,2020,1882.8384615384616,45.36923657025349,276,2233,2609,2381.8,100.74976838740538,376,1979,2191,2067.4461538461537,45.60736605452938,212,4
1726,1950,1867.7115384615386,37.176889351734395,224,2258,2599,2371.7192307692308,74.93545495072682,341,1999,2165,2070.0884615384616,35.845602272206314,166,4
1726,1982,1874.3076923076924,38.53561681086424,256,2269,2536,2369.5807692307694,57.7733323420757,267,2003,2193,2077.6346153846152,36.98608151345889,190,4
1797,1983,1884.0076923076922,36.32053699742623,186,2269,2536,2374.6615384615384,56.14508973962996,267,2003,2193,2073.923076923077,37.839656708797186,190,4
1791,1993,1872.9115384615384,37.0365031968809,202,2267,2572,2373.4192307692306,64.98177064977929,305,1995,2212,2074.6153846153848,38.27988465695227,217,4
1779,1993,1870.4192307692308,35.27735138359342,214,2267,2596,2375.6846153846154,80.94213907619367,329,1974,2212,2066.673076923077,43.42282069708689,238,4
1775,2011,1874.1846153846154,39.37656724644808,236,2277,2599,2375.3423076923077,83.92993342296731,322,1974,2167,2053.1884615384615,38.32666770126849,193,4
1775,2011,1877.3153846153846,41.352993031581555,236,2271,2609,2378.2076923076925,84.22104544936792,338,1962,2148,2050.769230769231,36.479758699486965,186,4
1784,1997,1875.876923076923,38.67686455104461,213,2271,2609,2382.2038461538464,84.5487727045459,338,1962,2143,2047.1807692307693,35.03283092542255,181,4
1763,1993,1873.1038461538462,37.925154708548774,230,2274,2587,2381.9576923076925,68.99008195227346,313,1971,2127,2051.8115384615385,33.196488009378584,156,4
1763,1966,1872.9423076923076,36.942830434642126,203,2269,2529,2374.4307692307693,54.065445606897654,260,1995,2222,2074.626923076923,51.365178007396324,227,4
1762,2001,1880.3692307692309,43.57014288199375,239,2265,2598,2373.4384615384615,58.34480173516652,333,2008,2222,2091.1846153846154,54.381504438071815,214,4
1762,2036,1883.2923076923078,47.16625424024616,274,2238,2617,2377.380769230769,75.02862526692469,379,1967,2217,2073.007692307692,49.59130203873697,250,4
1766,2036,1882.996153846154,44.9496069684393,270,2236,2617,2377.476923076923,88.70968792532602,381,1935,2171,2055.119230769231,45.099602505167894,236,4
1777,2028,1893.673076923077,45.236965593782436,251,2236,2601,2383.576923076923,90.50824876630358,365,1935,2160,2058.8615384615387,44.129285987809524,225,4
1771,2039,1896.0846153846153,45.74438541666941,268,2256,2623,2382.6615384615384,93.31865562668318,367,1968,2174,2060.003846153846,42.511456377945024,206,4
1771,2050,1891.7692307692307,43.64502978448548,279,2257,2630,2379.2961538461536,94.01815720787069,373,1960,2177,2056.876923076923,45.110249395615185,217,4
1775,2050,1886.2807692307692,42.8458899443142,275,2266,2643,2386.642307692308,95.43555375904161,377,1907,2177,2049.496153846154,47.38053443203277,270,4
1775,2019,1885.0192307692307,40.895521077419275,244,2270,2643,2384.6115384615387,85.75996323997168,373,1907,2153,2035.9653846153847,44.94358061031006,246,4
1776,2000,1883.05,36.080794686006364,224,2279,2575,2378.0576923076924,73.9122440788387,296,1926,2127,2029.5192307692307,40.82285414146615,201,4
1776,2003,1882.5423076923078,36.29291679275461,227,2247,2626,2385.3230769230768,79.35796572548168,379,1899,2148,2032.676923076923,40.81178484214801,249,4
1780,2009,1885.3115384615385,37.921467590109216,229,2247,2626,2391.9884615384617,85.68035608278842,379,1899,2148,2033.0115384615385,43.67035896864431,249,4
1775,2014,1885.3923076923077,39.35189155773035,239,2271,2609,2387.8230769230768,89.42941958338479,338,1932,2133,2031.2730769230768,43.5105104924606,201,4
1756,2014,1887.0615384615385,40.095109677089305,258,2271,2626,2383.373076923077,87.22178740997113,355,1932,2133,2032.5346153846153,42.79242745325214,201,4
1756,2017,1888.8807692307691,43.481558858853724,261,2271,2626,2381.6153846153848,81.43660723483633,355,1951,2153,2037.4653846153847,41.704174603847264,202,4
1760,2017,1885.8807692307691,43.633932805445035,257,2269,2637,2378.8230769230768,81.13328234460568,368,1955,2156,2043.8307692307692,41.28788438621428,201,4
1767,2002,1877.1153846153845,38.11466840637536,235,2266,2637,2376.0307692307692,83.34405023653885,371,1947,2161,2050.673076923077,43.38092082533854,214,4
1755,2016,1872.3615384615384,42.99420879492946,261,2266,2638,2378.357692307692,85.18604972654308,372,1947,2240,2055.3115384615385,46.17098344100667,293,4
1755,2016,1868.1538461538462,45.262761214021765,261,2260,2638,2383.269230769231,83.58116656766288,378,1926,2240,2054.142307692308,50.50447186192207,314,4
1771,2007,1871.6538461538462,43.24710565242658,236,2260,2610,2378.5461538461536,75.38791434930157,350,1926,2192,2050.242307692308,46.72930899316102,266,4
1752,2038,1876.3653846153845,44.7041017380588,286,2267,2607,2378.4653846153847,76.07775661765436,340,1927,2160,2046.3153846153846,41.65792570427354,233,4
1744,2038,1883.9884615384615,48.90306246912885,294,2267,2589,2385.476923076923,81.22994820079899,322,1927,2166,2042.3153846153846,43.394043435049994,239,4
1744,2017,1884.0692307692307,47.67306427450471,273,2274,2589,2379.0538461538463,78.74378681511298,315,1948,2182,2049.126923076923,46.46561445201523,234,4
1774,2021,1880.3423076923077,44.627351699944285,247,2260,2615,2375.023076923077,81.2264545399891,355,1969,2189,2059.746153846154,47.35348246699815,220,4
1743,2025,1883.6538461538462,50.019102380096776,282,2260,2615,2377.992307692308,87.18333730440871,355,1933,2243,2057.2115384615386,51.040500437228125,310,4
1743,2025,1879.9884615384615,47.70570032169995,282,2227,2672,2376.7846153846153,90.6119039470926,445,1933,2243,2052.2038461538464,52.05818678560377,310,4
1768,2050,1877.176923076923,44.56741288940039,282,2227,2672,2379.6653846153845,88.82288759579572,445,1965,2198,2051.623076923077,47.36986080308567,233,4
1770,2050,1878.3576923076923,46.25269415571072,280,2239,2624,2377.0807692307694,84.22623752851061,385,1945,2190,2052.7076923076925,48.010044983986624,245,4
1757,2019,1879.8076923076924,41.91526590503174,262,2259,2600,2374.5807692307694,85.44960139043586,341,1937,2190,2048.3615384615387,47.849910752413734,253,4
1757,2019,1875.0384615384614,41.16581102837642,262,2270,2630,2378.630769230769,84.1562839643014,360,1929,2153,2042.1884615384615,44.560997428608935,224,4
1771,2004,1878.0653846153846,41.038539587949906,233,2270,2630,2375.2961538461536,78.2749385711417,360,1929,2153,2040.0384615384614,42.83602637879891,224,4
1762,1990,1875.246153846154,38.79021122758275,228,2257,2617,2375.2076923076925,73.86120722597168,360,1943,2133,2027.3846153846155,40.5574828473047,190,4
1758,1978,1861.4076923076923,33.860535257669035,220,2257,2573,2379.5923076923077,77.08078259103915,316,1936,2119,2011.6038461538462,35.19894896607011,183,4
1733,1999,1867.0346153846153,39.111299874125606,266,2241,2610,2377.607692307692,88.14926759136105,369,1936,2162,2017.7807692307692,40.2965121959568,226,4
1733,2030,1876.35,41.73630910932947,297,2241,2610,2383.2884615384614,93.27659216691318,369,1910,2162,2033.0192307692307,44.1633902022369,252,4
1756,2032,1885.303846153846,43.76971133029814,276,2247,2639,2383.423076923077,89.87437524902927,392,1908,2152,2038.3923076923077,45.4955547328033,244,4
1775,2032,1886.6076923076923,44.426590554778656,257,2261,2672,2381.0807692307694,90.92899567372476,411,1908,2145,2037.5230769230768,46.517853156725344,237,4
1775,2017,1880.9576923076922,43.8116596765236,242,2261,2672,2384.123076923077,90.93478637317719,411,1934,2145,2038.503846153846,44.075093701135614,211,4
1776,2007,1882.1307692307691,46.14010700366303,231,2264,2599,2387.4461538461537,90.03457607288928,335,1939,2159,2044.7076923076922,46.310675929840464,220,4
1776,2019,1881.5923076923077,45.9523332271271,243,2261,2601,2385.0,88.50508787154882,340,1926,2159,2046.003846153846,48.813370697946674,233,4
1784,2036,1894.9923076923078,45.60489985085913,252,2261,2601,2377.8076923076924,83.7105323269015,340,1926,2182,2062.596153846154,50.034142634459414,256,4
1769,2057,1912.2423076923078,45.54897803529076,288,2247,2627,2378.4076923076923,87.94160015103795,380,1991,2214,2099.2384615384617,47.748586078830364,223,4
1755,2057,1901.926923076923,49.13740923812515,302,2235,2627,2377.0307692307692,95.083457627833,392,2007,2214,2095.5538461538463,46.61790160044475,207,4
1755,2035,1891.2230769230769,45.068162085215256,280,2235,2609,2377.9576923076925,88.0218587851769,374,1920,2176,2061.7384615384617,42.511420922158194,256,4
1770,2029,1892.696153846154,43.33513987613688,259,2255,2603,2380.9384615384615,83.67585498845355,348,1920,2173,2047.326923076923,44.85640803550081,253,4
1770,2029,1887.0884615384616,43.017863102280494,259,2246,2603,2382.492307692308,89.30531952263591,357,1922,2173,2044.076923076923,45.77393086957627,251,4
1787,2028,1880.7769230769231,39.57403801363319,241,2241,2591,2383.903846153846,88.58559537056635,350,1912,2152,2036.7807692307692,43.030047140747556,240,4
1787,2008,1880.6384615384616,37.0715688594537,221,2241,2589,2380.9192307692306,78.94476109549832,348,1912,2116,2027.573076923077,37.866541273595985,204,4
1788,2037,1886.5576923076924,40.70005808650312,249,2249,2608,2382.6346153846152,79.2104447029844,359,1969,2154,2030.7346153846154,36.555278311597796,185,4
1769,2037,1887.173076923077,43.941397071513066,268,2249,2608,2383.3153846153846,86.33771659478438,359,1879,2154,2034.003846153846,44.524298001912534,275,4
1740,2015,1881.6653846153847,44.25714123217348,275,2255,2618,2381.9192307692306,86.99969608623422,363,1879,2179,2032.8961538461538,47.58873833206777,300,4
1740,2062,1878.3076923076924,45.76384676062176,322,2215,2659,2384.1692307692306,92.37978839781624,444,1924,2179,2037.5307692307692,45.829916964590815,255,4
1771,2062,1875.0384615384614,44.26480579843351,291,2215,2659,2384.4884615384617,90.13908098268986,444,1924,2154,2042.5576923076924,44.45187995709104,230,4
1750,2021,1876.8576923076923,44.281642248383704,271,2254,2620,2379.642307692308,85.98261776871276,366,1931,2165,2044.1807692307693,44.3377047351581,234,4
1735,2045,1885.3846153846155,47.13201448513303,310,2253,2627,2371.9615384615386,87.81868859828224,374,1935,2189,2050.9346153846154,50.29994544166535,254,4
1735,2045,1884.923076923077,44.664535158453184,310,2253,2627,2373.480769230769,88.70433522781786,374,1903,2189,2049.896153846154,51.214598702763645,286,4
1755,2013,1879.2653846153846,47.62898311606109,258,2261,2619,2381.9576923076925,90.46368188299512,358,1903,2166,2038.8346153846153,48.60032764644542,263,4
1755,2013,1881.8692307692309,47.15969558252988,258,2241,2625,2384.4076923076923,94.45884856313923,384,1908,2166,2034.1423076923077,47.0308259469105,258,4
1757,2011,1880.9857142857143,41.845749850944635,254,2241,2625,2383.5142857142855,93.81572228094292,384,1926,2163,2033.4095238095238,45.502656789376324,237,4
1882,1908,1894.4346153846154,4.39281989693029,26,2372,2394,2384.857692307692,3.2795932835844304,22,1991,2021,2006.303846153846,4.855040032936261,30,3
1885,1905,1893.1884615384615,3.274898910647911,20,2377,2393,2384.8115384615385,2.879675405758511,16,1991,2015,2003.7076923076922,3.926833052221322,24,3
1884,1900,1892.3076923076924,3.376837189298501,16,2377,2393,2384.5846153846155,2.8872897215973907,16,1987,2015,2000.0653846153846,5.177128369343197,28,3
1867,1903,1888.9653846153847,6.510071929789757,36,2375,2393,2383.5884615384616,3.429919111924524,18,1985,2021,1996.55,5.622057359857596,36,3
